date,Close,High,Low,Open,Volume
,LQD,LQD,LQD,LQD,LQD
2002-07-30,37.81056594848633,38.04555215793997,37.7658054508963,37.784456369658145,21200
2002-07-31,38.04180145263672,38.13878105701863,37.8776854056779,37.970934259118046,272000
2002-08-01,38.41484451293945,38.45587428700133,38.15747929332632,38.19477831181911,111700
2002-08-02,38.49315643310547,38.530458280980746,38.21340964842961,38.381259426674,29200
2002-08-05,38.39988708496094,38.66098565258615,38.23577099365389,38.66098565258615,166500
2002-08-06,38.26936340332031,38.28801432912395,38.082865528210824,38.232064397444766,430100
2002-08-07,38.37750244140625,38.45583114608941,38.12013466478336,38.30663239376122,33100
2002-08-08,38.26561737060547,38.41854693308592,38.16864056319556,38.41854693308592,83600
2002-08-09,38.418582916259766,38.485722301204895,38.273114723167545,38.343984864424414,273800
2002-08-12,38.47077560424805,38.534184189174645,38.39990551184108,38.45585543501861,69100
2002-08-13,38.787818908691406,38.787818908691406,38.47450391198616,38.59759316600513,36400
2002-08-14,38.80275344848633,39.05265995685492,38.79156402956418,38.79902269360156,76400
2002-08-15,38.687137603759766,38.88482498770853,38.60507804535091,38.88482498770853,132000
2002-08-16,38.50063705444336,38.94077232799917,38.49317554287149,38.94077232799917,57400
2002-08-19,38.71696853637695,38.80648673933625,38.64236766246724,38.66101859237776,18700
2002-08-20,39.13099670410156,39.145914034129405,38.955688196082704,39.08996693219364,262800
2002-08-21,39.18321228027344,39.220511293365895,39.05266146585141,39.164561350861064,22300
2002-08-22,39.12725067138672,39.25779860115162,39.07875940766586,39.25779860115162,161800
2002-08-23,39.23915100097656,39.276452851838776,39.10860306015385,39.23915100097656,47500
2002-08-26,39.280181884765625,39.31375298235628,39.16455411183152,39.16455411183152,28900
2002-08-27,39.18321228027344,39.25781030645835,39.07131239526378,39.23915937704598,202400
2002-08-28,39.25776290893555,39.4218817832736,39.22046394087568,39.31371278388978,307900
2002-08-29,39.40325927734375,39.500238940783206,39.27644212538753,39.462939945839075,42900
2002-08-30,39.4256706237793,39.537570546638555,39.27647452094462,39.537570546638555,36500
2002-09-03,39.61274719238281,39.76272503518793,39.61274719238281,39.70648298656233,49300
2002-09-04,39.75896072387695,39.800204687558676,39.650226897860435,39.781456391125744,1690000
2002-09-05,39.87144470214844,40.00642443623423,39.67647556435153,39.9689307013412,138300
2002-09-06,39.601505279541016,39.867714631567594,39.44402694771119,39.867714631567594,224800
2002-09-09,39.62775802612305,39.74398953295315,39.46278205984263,39.46278205984263,53600
2002-09-10,39.796478271484375,39.87521601456243,39.462778991519684,39.466529225168195,176800
2002-09-11,39.74397277832031,39.74397277832031,39.45151758726844,39.55650120861125,125500
2002-09-12,39.95017623901367,40.02141346104059,39.706462726383585,39.818943905651956,523900
2002-09-13,40.01768112182617,40.088918370610465,39.83770716257372,40.04392702623913,93400
2002-09-16,40.17515182495117,40.34012483589875,40.08891365739665,40.34012483589875,32200
2002-09-17,40.205142974853516,40.580086010535645,40.025169059067224,40.212640576908285,135500
2002-09-18,40.15640640258789,40.26889047952571,40.05892039328104,40.26889047952571,214400
2002-09-19,40.15640640258789,40.29138615067771,40.06267062533601,40.26889047952571,143000
2002-09-20,40.17515182495117,40.17515182495117,40.00642572162851,40.156403526607974,46900
2002-09-23,40.05140686035156,40.30636818749598,40.04390925981251,40.30636818749598,75100
2002-09-24,40.04395294189453,40.381399685424554,39.89397502221958,40.081446706665545,229100
2002-09-25,39.961463928222656,40.100191140411525,39.78899032618324,40.00645530056896,97000
2002-09-26,40.006431579589844,40.02893011301378,39.66898504471116,39.747722760222125,280200
2002-09-27,40.32515335083008,40.32515335083008,39.953957421520876,40.0814396319497,301400
2002-09-30,40.250125885009766,40.43759736361772,40.175138437801685,40.343861624313746,105200
2002-10-01,40.222660064697266,40.2866662281711,40.09841077850675,40.24901571274827,333500
2002-10-02,40.21135711669922,40.28665813241285,40.090873768027635,40.28665813241285,314000
2002-10-03,40.19253921508789,40.305493635906835,40.09841148858886,40.305493635906835,160500
2002-10-04,40.09840393066406,40.15488113042846,39.77837029539875,39.77837029539875,123300
2002-10-07,39.910160064697266,40.06076501681,39.910160064697266,40.06076501681,61300
2002-10-08,39.53742218017578,39.834866224405104,39.533656265740944,39.533656265740944,281800
2002-10-09,39.390525817871094,39.533598760219775,39.21356544000356,39.533598760219775,300600
2002-10-10,39.38308334350586,39.38308334350586,39.04422258232009,39.194827684241915,116600
2002-10-11,39.49599075317383,39.665419495292056,39.33785687752349,39.665419495292056,86100
2002-10-14,39.56753921508789,39.635311309311504,39.447055811196016,39.49600407913864,47600
2002-10-15,39.10064697265625,39.40185676912654,39.0818231557203,39.0818231557203,47600
2002-10-16,39.006526947021484,39.42068834426518,38.93122591935902,39.06300415404337,1124900
2002-10-17,38.71283721923828,38.87473696508443,38.55470338540229,38.87473696508443,638900
2002-10-18,38.81450653076172,38.818272444000925,38.36646052200049,38.68649420612998,599800
2002-10-21,38.584815979003906,38.93120511724522,38.52080697988766,38.93120511724522,183400
2002-10-22,38.742977142333984,38.81451226915399,38.5735454921222,38.5735454921222,464900
2002-10-23,38.818275451660156,38.96888039484596,38.63001999081549,38.7090869396642,128500
2002-10-24,38.965084075927734,38.9688499865201,38.66764033518958,38.78059467257555,30600
2002-10-25,39.232460021972656,39.232460021972656,38.946313621016714,39.18351460741357,58500
2002-10-28,39.34157943725586,39.34534534638686,39.23239105283297,39.34157943725586,771200
2002-10-29,39.571319580078125,39.71439564932722,39.345413474353,39.49601850235374,29200
2002-10-30,39.57883834838867,39.71438254159779,39.43952824077068,39.533655993135284,828500
2002-10-31,40.00428009033203,40.00428009033203,39.695541290654525,39.695541290654525,111000
2002-11-01,39.719398498535156,40.003162529029765,39.61345750240903,40.003162529029765,13100
2002-11-04,39.802608489990234,39.802608489990234,39.48101003500952,39.72693928408719,155200
2002-11-05,39.76100540161133,39.99180032413841,39.594532504982524,39.99180032413841,53100
2002-11-06,39.8820915222168,40.2112559628023,39.7345315650268,39.9728952072131,598300
2002-11-07,40.445838928222656,40.445838928222656,40.18855939200465,40.27179731351597,247800
2002-11-08,40.4987907409668,40.540409683996536,38.80755716005544,40.540409683996536,847700
2002-11-11,40.608524322509766,40.6728434752222,40.54420516979733,40.6728434752222,18100
2002-11-12,40.27180862426758,40.59719174341864,40.27180862426758,40.59719174341864,26300
2002-11-13,40.42691421508789,40.472317498297315,40.268007053750324,40.472317498297315,339400
2002-11-14,40.158294677734375,40.411789910980744,40.10910994021718,40.18099488172729,120300
2002-11-15,40.389068603515625,40.40798735468969,40.1620580224076,40.218811389333645,112900
2002-11-18,40.66905212402344,40.6917552049287,40.33610343224273,40.43069142399143,50400
2002-11-19,40.59339904785156,40.725821711705606,40.49502668901817,40.725821711705606,22600
2002-11-20,40.460975646972656,40.835543428364666,40.460975646972656,40.835543428364666,81200
2002-11-21,40.460975646972656,40.47989152055148,40.233962071246566,40.44584121615108,239200
2002-11-22,40.294464111328125,40.44202107292088,40.294464111328125,40.389052055251426,1099900
2002-11-25,40.290679931640625,40.42310247629515,40.26041398328743,40.41175238483833,28100
2002-11-26,40.51771926879883,40.51771926879883,40.33232757428534,40.35124633124667,75800
2002-11-27,40.290679931640625,40.47985582017423,40.18095756989974,40.44580554580377,123000
2002-11-29,40.290679931640625,40.40797094541605,40.11285413456384,40.370133458433344,17200
2002-12-02,40.3571891784668,40.42558487031106,40.011413052296994,40.19379963122675,63300
2002-12-03,40.42939376831055,40.501587141981595,40.338200460051695,40.35339692894234,2064200
